store_nbr,family,forecast_demand,average_daily_demand,max_daily_demand,lead_time_demand,safety_stock,recommended_order_qty
38,BEAUTY,52.437218,3.4958146,4.330001,10.487444,2.0974889,13.0
3,LADIESWEAR,52.616035,3.5077357,4.4369636,10.523207,2.1046414,13.0
1,PLAYERS AND ELECTRONICS,54.07979,3.6053193,4.250822,10.815958,2.1631916,13.0
24,PERSONAL CARE,53.27608,3.5517387,4.891105,10.655216,2.1310432,13.0
21,GROCERY I,54.21339,3.614226,5.0467796,10.842678,2.1685357,13.0
2,LAWN AND GARDEN,52.92052,3.5280347,4.62072,10.584105,2.116821,13.0
35,LAWN AND GARDEN,53.418594,3.5612397,4.505142,10.68372,2.136744,13.0
15,LAWN AND GARDEN,53.13228,3.542152,4.1452155,10.626455,2.125291,13.0
33,PERSONAL CARE,51.907284,3.4604857,4.1135287,10.381457,2.0762916,12.0
32,SCHOOL AND OFFICE SUPPLIES,51.53254,3.4355025,4.013857,10.306507,2.0613015,12.0
42,PERSONAL CARE,49.35231,3.290154,3.8596098,9.870462,1.9740925,12.0
42,PREPARED FOODS,49.132473,3.2754982,3.9876833,9.826494,1.9652989,12.0
33,HOME APPLIANCES,48.38759,3.2258391,4.949753,9.677517,1.9355034,12.0
2,PERSONAL CARE,49.5059,3.3003933,4.0908594,9.90118,1.980236,12.0
54,PET SUPPLIES,49.09198,3.2727988,4.456677,9.818397,1.9636793,12.0
16,MAGAZINES,49.07705,3.2718034,4.7312837,9.815411,1.9630822,12.0
35,PERSONAL CARE,47.939205,3.195947,4.290946,9.587841,1.9175682,12.0
14,BABY CARE,51.94878,3.463252,4.842766,10.389756,2.0779512,12.0
13,LAWN AND GARDEN,49.635654,3.3090436,4.187289,9.927131,1.9854262,12.0
41,LINGERIE,51.791164,3.4527442,4.084285,10.3582325,2.0716465,12.0
26,BEAUTY,48.876328,3.258422,4.0881605,9.775266,1.9550532,12.0
30,PERSONAL CARE,51.26294,3.4175293,4.130774,10.252588,2.0505178,12.0
42,BEAUTY,51.491077,3.4327385,4.5480175,10.298216,2.0596433,12.0
22,PERSONAL CARE,51.035057,3.402337,3.8888376,10.207011,2.0414023,12.0
22,LAWN AND GARDEN,48.97031,3.2646873,3.8537407,9.794062,1.9588124,12.0
17,PET SUPPLIES,51.57304,3.4382026,4.127479,10.314608,2.0629215,12.0
21,LAWN AND GARDEN,49.796936,3.3197958,4.467299,9.959388,1.9918776,12.0
15,PET SUPPLIES,49.10053,3.2733686,4.4399853,9.820106,1.9640211,12.0
27,PREPARED FOODS,49.914772,3.3276515,3.8973172,9.982954,1.9965909,12.0
18,SCHOOL AND OFFICE SUPPLIES,49.75993,3.3173287,6.0944924,9.951986,1.9903973,12.0
3,AUTOMOTIVE,50.328648,3.3552432,4.0787606,10.065729,2.013146,12.0
20,BABY CARE,51.88348,3.4588988,5.599033,10.376697,2.0753393,12.0
8,HARDWARE,45.50805,3.03387,3.611798,9.10161,1.820322,11.0
33,SCHOOL AND OFFICE SUPPLIES,45.549534,3.0366356,3.8810692,9.109907,1.8219814,11.0
22,SEAFOOD,47.400246,3.1600163,3.723548,9.480049,1.8960098,11.0
50,HOME CARE,44.850647,2.9900432,3.7595062,8.970129,1.7940258,11.0
49,LINGERIE,47.533028,3.1688685,4.158641,9.506605,1.901321,11.0
51,PRODUCE,43.788197,2.919213,6.087957,8.757639,1.7515278,11.0
51,PREPARED FOODS,45.200638,3.0133758,6.8792896,9.040127,1.8080254,11.0
25,SEAFOOD,44.299053,2.9532702,3.4589472,8.859811,1.7719622,11.0
27,BEAUTY,45.243755,3.0162504,4.1048303,9.048751,1.8097502,11.0
11,SEAFOOD,44.740463,2.9826975,3.8790326,8.948092,1.7896185,11.0
39,HARDWARE,44.469166,2.964611,3.6419094,8.893833,1.7787666,11.0
14,SCHOOL AND OFFICE SUPPLIES,44.56596,2.971064,4.89991,8.913193,1.7826385,11.0
7,HARDWARE,39.899483,2.6599655,3.1564837,7.9798965,1.5959793,10.0
18,MAGAZINES,40.015816,2.667721,3.6515124,8.003163,1.6006327,10.0
2,HOME CARE,40.32077,2.6880515,3.8615997,8.064155,1.612831,10.0
36,LINGERIE,43.038258,2.8692172,4.5490613,8.607652,1.7215303,10.0
12,LAWN AND GARDEN,39.820908,2.6547272,3.0858812,7.964182,1.5928364,10.0
28,AUTOMOTIVE,39.94776,2.6631842,3.3222935,7.9895525,1.5979105,10.0
41,AUTOMOTIVE,41.45105,2.7634034,3.703863,8.290211,1.6580422,10.0
42,MEATS,42.9636,2.86424,4.0026655,8.59272,1.718544,10.0
24,AUTOMOTIVE,42.591675,2.8394449,3.744748,8.518334,1.7036669,10.0
45,GROCERY II,41.631226,2.775415,3.8723297,8.326244,1.6652489,10.0
18,BEAUTY,43.018986,2.8679323,3.876067,8.603797,1.7207594,10.0
20,SEAFOOD,42.751457,2.8500972,4.0416484,8.550291,1.7100582,10.0
19,BABY CARE,43.181217,2.8787477,4.0708714,8.636243,1.7272485,10.0
33,GROCERY I,39.83652,2.6557682,3.2878392,7.967304,1.5934609,10.0
33,"LIQUOR,WINE,BEER",35.673733,2.378249,2.9595113,7.1347466,1.4269494,9.0
20,LADIESWEAR,37.68508,2.5123389,3.056369,7.537017,1.5074034,9.0
1,LINGERIE,39.249424,2.6166282,3.3230388,7.8498845,1.5699769,9.0
12,BABY CARE,37.612076,2.5074718,3.2544818,7.522415,1.5044831,9.0
17,LAWN AND GARDEN,35.525887,2.3683925,3.1423225,7.1051774,1.4210355,9.0
17,MAGAZINES,38.138935,2.5425956,3.2736456,7.6277866,1.5255574,9.0
4,MEATS,37.453598,2.4969065,3.254732,7.49072,1.498144,9.0
12,PRODUCE,38.32803,2.555202,7.265515,7.665606,1.5331212,9.0
51,MEATS,35.643402,2.376227,7.165944,7.1286807,1.4257362,9.0
16,BABY CARE,38.723118,2.5815413,3.0624633,7.744624,1.5489248,9.0
13,"LIQUOR,WINE,BEER",36.382343,2.4254897,3.7256927,7.276469,1.4552939,9.0
10,MAGAZINES,39.111736,2.607449,3.1513772,7.822347,1.5644695,9.0
10,LAWN AND GARDEN,36.465034,2.4310024,3.1453729,7.293007,1.4586014,9.0
13,PRODUCE,36.842716,2.456181,4.5151377,7.368543,1.4737086,9.0
26,HARDWARE,37.363396,2.4908931,2.8046465,7.472679,1.4945358,9.0
42,LADIESWEAR,39.004677,2.6003118,3.3120668,7.8009353,1.5601871,9.0
42,LINGERIE,35.514286,2.367619,3.3417668,7.102857,1.4205714,9.0
21,SEAFOOD,34.19576,2.2797172,2.627627,6.8391514,1.3678303,8.0
51,BOOKS,32.761963,2.184131,7.7710366,6.552393,1.3104786,8.0
22,AUTOMOTIVE,32.738438,2.1825626,2.6504803,6.5476875,1.3095375,8.0
16,PET SUPPLIES,31.77351,2.118234,2.8239844,6.354702,1.2709404,8.0
51,HOME APPLIANCES,33.938976,2.2625985,6.609303,6.7877955,1.3575591,8.0
53,MEATS,34.162884,2.2775257,2.7007499,6.8325768,1.3665154,8.0
53,PREPARED FOODS,35.125343,2.3416896,3.2374463,7.0250688,1.4050138,8.0
28,PREPARED FOODS,33.764233,2.250949,2.832222,6.7528467,1.3505694,8.0
30,AUTOMOTIVE,33.981224,2.265415,2.7241673,6.7962446,1.359249,8.0
21,"LIQUOR,WINE,BEER",34.99234,2.3328226,3.1961713,6.9984674,1.3996935,8.0
34,BREAD/BAKERY,35.10051,2.340034,2.8326821,7.020102,1.4040204,8.0
51,LINGERIE,32.686935,2.1791291,6.9253364,6.5373874,1.3074775,8.0
1,SCHOOL AND OFFICE SUPPLIES,32.33412,2.1556082,4.523503,6.4668245,1.2933649,8.0
1,SEAFOOD,32.19368,2.1462452,2.6817627,6.438736,1.2877473,8.0
33,AUTOMOTIVE,33.092583,2.2061722,2.7028022,6.618517,1.3237034,8.0
30,PRODUCE,32.925503,2.1950336,2.9563863,6.5851007,1.3170202,8.0
20,"LIQUOR,WINE,BEER",27.464273,1.8309516,2.4538171,5.4928546,1.098571,7.0
46,HOME AND KITCHEN II,28.661123,1.9107416,2.3750298,5.7322245,1.1464449,7.0
11,MAGAZINES,30.428291,2.0285528,2.3966887,6.085658,1.2171316,7.0
1,BEVERAGES,29.505627,1.9670417,2.5937762,5.901125,1.180225,7.0
31,PRODUCE,30.004982,2.000332,2.4951382,6.0009966,1.2001994,7.0
32,AUTOMOTIVE,29.926409,1.995094,2.225967,5.985282,1.1970564,7.0
25,PLAYERS AND ELECTRONICS,28.539808,1.9026539,2.1675339,5.707962,1.1415924,7.0
25,PET SUPPLIES,30.418165,2.0278776,2.4190307,6.0836325,1.2167265,7.0
4,LINGERIE,30.908089,2.0605392,2.721725,6.1816177,1.2363236,7.0
4,BEAUTY,30.973577,2.0649052,2.5898645,6.1947155,1.2389431,7.0
15,SCHOOL AND OFFICE SUPPLIES,28.63378,1.9089186,2.3354697,5.726756,1.1453513,7.0
4,GROCERY II,28.008064,1.8672043,2.1429684,5.601613,1.1203226,7.0
12,HOME CARE,30.779612,2.051974,2.477413,6.155922,1.2311844,7.0
3,MEATS,30.615892,2.0410595,2.2692716,6.1231785,1.2246357,7.0
13,BEAUTY,28.62453,1.9083021,2.462033,5.724906,1.1449813,7.0
10,PET SUPPLIES,31.195148,2.0796766,2.66124,6.23903,1.247806,7.0
46,GROCERY II,28.035381,1.8690255,2.4219904,5.6070766,1.1214154,7.0
22,LADIESWEAR,28.603447,1.9068965,2.587218,5.7206893,1.1441379,7.0
35,PRODUCE,27.088223,1.8058815,2.9304125,5.4176445,1.0835289,7.0
1,AUTOMOTIVE,30.804455,2.0536304,2.5135717,6.160891,1.2321782,7.0
50,GROCERY II,27.24722,1.8164812,2.1369295,5.449444,1.0898888,7.0
19,HARDWARE,25.905432,1.7270287,2.2961228,5.181086,1.0362172,6.0
51,LADIESWEAR,26.171402,1.7447602,4.7446594,5.2342806,1.0468562,6.0
36,HARDWARE,24.120106,1.6080071,1.8674148,4.8240213,0.9648043,6.0
9,HARDWARE,24.064774,1.6043183,1.8764944,4.812955,0.962591,6.0
20,PERSONAL CARE,26.977785,1.798519,2.2626884,5.395557,1.0791115,6.0
25,LINGERIE,26.343391,1.7562261,2.2881744,5.268678,1.0537356,6.0
44,GROCERY II,25.05612,1.670408,2.0305538,5.011224,1.0022448,6.0
51,AUTOMOTIVE,25.20445,1.6802967,3.9369705,5.0408897,1.008178,6.0
30,SEAFOOD,25.699492,1.7132994,2.0421295,5.1398983,1.0279797,6.0
32,MEATS,25.703358,1.7135571,2.3187034,5.1406713,1.0281342,6.0
48,GROCERY II,26.207594,1.747173,2.0519426,5.241519,1.0483038,6.0
32,LINGERIE,25.831673,1.7221115,2.1112869,5.166334,1.0332669,6.0
31,GROCERY I,24.92053,1.6613687,1.9786303,4.984106,0.9968212,6.0
14,MAGAZINES,26.50145,1.7667633,2.1853266,5.30029,1.060058,6.0
38,GROCERY II,26.96803,1.7978687,2.0874956,5.393606,1.0787213,6.0
5,GROCERY II,25.774574,1.718305,2.1461172,5.154915,1.030983,6.0
50,SEAFOOD,26.717312,1.7811542,3.1980853,5.3434625,1.0686926,6.0
21,PRODUCE,26.92329,1.794886,3.3053632,5.384658,1.0769316,6.0
44,HOME AND KITCHEN II,19.232668,1.2821778,1.7571757,3.8465333,0.76930666,5.0
30,HOME APPLIANCES,20.368895,1.3579262,1.6764576,4.0737786,0.81475574,5.0
30,"LIQUOR,WINE,BEER",21.369719,1.4246479,1.9290079,4.273944,0.8547888,5.0
28,LINGERIE,22.05398,1.4702653,1.9049448,4.4107957,0.8821592,5.0
37,HARDWARE,20.629917,1.3753278,1.7014798,4.125983,0.8251967,5.0
52,HARDWARE,22.877804,1.5251869,2.000941,4.5755606,0.91511214,5.0
24,HARDWARE,19.678595,1.3119063,1.599523,3.935719,0.7871438,5.0
35,SCHOOL AND OFFICE SUPPLIES,19.972513,1.3315009,1.7600106,3.9945025,0.79890054,5.0
18,HARDWARE,19.747004,1.3164669,1.7049823,3.949401,0.7898802,5.0
49,HARDWARE,22.097101,1.4731401,1.8262223,4.4194202,0.8838841,5.0
26,SCHOOL AND OFFICE SUPPLIES,21.229818,1.4153212,1.9368771,4.2459636,0.84919274,5.0
40,GROCERY II,20.404655,1.3603103,1.673778,4.0809307,0.81618613,5.0
27,LINGERIE,19.384222,1.2922815,1.6063851,3.8768444,0.77536887,5.0
15,"LIQUOR,WINE,BEER",19.905783,1.3270522,1.5663027,3.9811568,0.7962314,5.0
12,SCHOOL AND OFFICE SUPPLIES,21.444344,1.4296229,1.6502539,4.288869,0.8577738,5.0
29,GROCERY II,21.00713,1.4004753,1.6441079,4.2014256,0.8402851,5.0
2,"LIQUOR,WINE,BEER",19.063522,1.2709014,1.5700021,3.8127043,0.7625409,5.0
11,PET SUPPLIES,22.59885,1.50659,1.9979659,4.51977,0.903954,5.0
31,LADIESWEAR,21.73737,1.449158,1.9453754,4.347474,0.86949486,5.0
35,"LIQUOR,WINE,BEER",21.21766,1.4145107,1.9374348,4.243532,0.8487064,5.0
31,PERSONAL CARE,17.62203,1.1748021,1.4862756,3.5244062,0.70488125,4.0
11,BEAUTY,18.106924,1.2071283,1.5689797,3.6213849,0.72427696,4.0
23,HARDWARE,16.664236,1.110949,1.4346932,3.332847,0.6665694,4.0
18,PET SUPPLIES,18.13189,1.2087926,1.6212378,3.6263776,0.7252755,4.0
16,GROCERY II,16.119017,1.074601,1.3856474,3.223803,0.6447606,4.0
21,SCHOOL AND OFFICE SUPPLIES,18.588852,1.2392567,1.7530932,3.71777,0.74355406,4.0
21,BABY CARE,18.748579,1.2499052,1.5935141,3.7497158,0.7499432,4.0
7,HOME APPLIANCES,14.799525,0.986635,1.1479577,2.9599051,0.59198105,4.0
35,AUTOMOTIVE,16.50033,1.100022,1.5973661,3.300066,0.6600132,4.0
14,GROCERY II,16.48719,1.099146,1.2542729,3.2974381,0.65948766,4.0
6,HARDWARE,14.750803,0.9833869,1.3201694,2.9501605,0.5900321,4.0
17,HARDWARE,16.51177,1.1007847,1.4160103,3.3023539,0.6604708,4.0
28,GROCERY I,14.921624,0.99477494,1.2567878,2.984325,0.596865,4.0
39,SCHOOL AND OFFICE SUPPLIES,16.842896,1.1228597,1.3145711,3.3685791,0.67371583,4.0
54,GROCERY I,17.46916,1.1646106,1.3077123,3.4938319,0.6987664,4.0
34,PERSONAL CARE,16.272243,1.0848162,1.4271957,3.2544487,0.65088975,4.0
32,PRODUCE,16.089489,1.0726326,1.4112931,3.2178977,0.64357954,4.0
53,LAWN AND GARDEN,15.897617,1.0598412,1.2293922,3.1795235,0.6359047,4.0
15,BEAUTY,18.50196,1.233464,1.6537145,3.700392,0.7400784,4.0
34,MEATS,10.541264,0.7027509,0.98714566,2.1082528,0.42165056,3.0
48,HOME AND KITCHEN II,11.7270355,0.78180236,1.1376026,2.345407,0.4690814,3.0
54,SCHOOL AND OFFICE SUPPLIES,10.958037,0.7305358,1.0485444,2.1916075,0.4383215,3.0
12,"LIQUOR,WINE,BEER",13.983493,0.93223286,1.1556957,2.7966986,0.5593397,3.0
13,LADIESWEAR,12.211641,0.81410944,1.1331047,2.4423285,0.4884657,3.0
14,AUTOMOTIVE,13.842988,0.92286587,1.2702346,2.7685976,0.5537195,3.0
25,GROCERY II,11.730941,0.7820627,0.96983016,2.346188,0.46923763,3.0
45,HOME AND KITCHEN II,13.957132,0.9304755,1.1698444,2.7914264,0.5582853,3.0
37,SCHOOL AND OFFICE SUPPLIES,10.95769,0.7305127,1.1875204,2.191538,0.4383076,3.0
3,LINGERIE,11.097676,0.7398451,0.90048325,2.2195354,0.44390708,3.0
10,HARDWARE,12.170429,0.81136197,0.98820007,2.4340858,0.48681718,3.0
34,LADIESWEAR,11.303249,0.75354993,1.1160686,2.2606497,0.45212993,3.0
25,SCHOOL AND OFFICE SUPPLIES,12.566172,0.8377448,1.1046554,2.5132344,0.50264686,3.0
51,GROCERY I,11.409592,0.7606394,1.3751667,2.2819183,0.45638368,3.0
27,GROCERY II,14.099812,0.9399874,1.0843343,2.8199623,0.56399244,3.0
27,HOME AND KITCHEN II,11.356906,0.75712705,0.96979016,2.2713811,0.45427623,3.0
40,SCHOOL AND OFFICE SUPPLIES,10.496618,0.69977456,0.8136804,2.0993237,0.41986474,3.0
13,PERSONAL CARE,12.718856,0.8479237,1.1395296,2.543771,0.5087542,3.0
41,HARDWARE,11.444824,0.76298827,0.97859114,2.2889647,0.45779297,3.0
53,GROCERY II,11.76878,0.7845853,0.97446984,2.353756,0.4707512,3.0
53,BEAUTY,10.473558,0.69823724,0.9726898,2.0947118,0.41894236,3.0
14,PET SUPPLIES,10.550267,0.70335114,0.88876694,2.1100535,0.42201072,3.0
34,PRODUCE,12.693575,0.8462383,1.1681038,2.538715,0.507743,3.0
21,PERSONAL CARE,11.808112,0.7872075,1.0327216,2.3616223,0.47232446,3.0
42,PRODUCE,12.538501,0.83590007,1.0026838,2.5077002,0.50154006,3.0
8,SCHOOL AND OFFICE SUPPLIES,11.9830885,0.7988726,1.1354681,2.396618,0.4793236,3.0
7,SCHOOL AND OFFICE SUPPLIES,7.4780006,0.49853337,0.60961664,1.4956001,0.29912004,2.0
34,GROCERY II,9.321717,0.6214478,0.80936825,1.8643434,0.3728687,2.0
35,GROCERY I,6.4834204,0.43222803,0.5345055,1.296684,0.2593368,2.0
21,GROCERY II,7.6143694,0.5076246,0.62348294,1.5228739,0.3045748,2.0
47,GROCERY II,8.416709,0.56111395,0.6999981,1.6833419,0.33666837,2.0
34,BABY CARE,7.093311,0.4728874,0.61113286,1.4186622,0.28373244,2.0
32,GROCERY I,10.160922,0.6773948,0.89316493,2.0321844,0.4064369,2.0
1,MAGAZINES,6.8102627,0.45401752,0.5918105,1.3620526,0.2724105,2.0
1,PET SUPPLIES,9.537446,0.63582975,0.7669842,1.9074893,0.38149786,2.0
2,GROCERY II,8.813082,0.5875388,0.67764187,1.7626164,0.3525233,2.0
43,HOME AND KITCHEN I,8.331051,0.5554034,0.81801087,1.6662102,0.33324203,2.0
25,BABY CARE,10.157651,0.6771767,0.9094237,2.0315301,0.40630603,2.0
41,SCHOOL AND OFFICE SUPPLIES,6.332411,0.4221607,0.51059604,1.2664821,0.25329643,2.0
52,SCHOOL AND OFFICE SUPPLIES,9.025503,0.6017002,0.8339419,1.8051006,0.36102012,2.0
31,BABY CARE,8.80624,0.5870827,0.75258976,1.7612481,0.35224962,2.0
31,GROCERY II,6.3765783,0.4251052,0.57878304,1.2753156,0.25506315,2.0
15,PERSONAL CARE,10.229575,0.68197167,0.932805,2.0459151,0.40918303,2.0
42,GROCERY II,7.315868,0.4877245,0.6919452,1.4631735,0.2926347,2.0
3,HOME CARE,7.7046576,0.51364386,0.68371475,1.5409316,0.30818632,2.0
11,HARDWARE,9.174267,0.6116178,0.86242414,1.8348534,0.3669707,2.0
30,GROCERY I,8.688948,0.57926315,0.87303936,1.7377894,0.34755787,2.0
3,GROCERY II,9.235512,0.6157008,0.76610154,1.8471024,0.3694205,2.0
3,BEAUTY,9.580191,0.6386794,0.8333201,1.9160382,0.38320765,2.0
12,PERSONAL CARE,6.9538183,0.46358788,0.5803236,1.3907636,0.27815273,2.0
34,LINGERIE,10.342613,0.68950754,0.94743544,2.0685227,0.41370454,2.0
47,HOME AND KITCHEN II,6.4097767,0.42731845,0.7234868,1.2819554,0.25639108,2.0
24,PRODUCE,10.220341,0.6813561,1.19369,2.0440683,0.4088137,2.0
50,HOME AND KITCHEN II,9.715235,0.6476823,0.9571754,1.9430469,0.38860938,2.0
39,AUTOMOTIVE,6.8651924,0.45767948,0.5902582,1.3730384,0.2746077,2.0
1,HARDWARE,8.988773,0.59925157,0.82604635,1.7977548,0.35955095,2.0
49,HOME APPLIANCES,4.6411657,0.30941105,0.39985102,0.92823315,0.18564664,1.0
31,LINGERIE,3.5586076,0.23724051,0.2975438,0.71172154,0.14234431,1.0
42,HOME AND KITCHEN II,2.661938,0.17746253,0.2719381,0.5323876,0.10647752,1.0
17,BABY CARE,2.6376019,0.17584012,0.2842615,0.52752036,0.10550407,1.0
31,MEATS,5.664765,0.377651,0.45147994,1.132953,0.22659062,1.0
21,HOME CARE,2.7940328,0.18626885,0.2746733,0.55880654,0.11176131,1.0
22,HOME AND KITCHEN II,4.068507,0.27123383,0.34655243,0.8137015,0.1627403,1.0
45,BEVERAGES,2.228948,0.14859654,0.2105759,0.44578964,0.08915793,1.0
22,GROCERY II,3.5423694,0.23615795,0.34537944,0.70847386,0.14169477,1.0
18,BABY CARE,4.466632,0.29777545,0.41225618,0.89332634,0.17866527,1.0
12,GROCERY II,3.847211,0.25648072,0.48120207,0.7694422,0.15388845,1.0
25,HOME CARE,3.4094439,0.22729626,0.40129963,0.6818888,0.13637777,1.0
25,HOME AND KITCHEN II,5.086136,0.3390757,0.43560827,1.0172272,0.20344543,1.0
36,HOME APPLIANCES,2.3274825,0.1551655,0.28055355,0.46549648,0.093099296,1.0
49,SCHOOL AND OFFICE SUPPLIES,4.1212173,0.27474782,0.36276177,0.8242434,0.16484869,1.0
18,HOME APPLIANCES,2.3829606,0.15886404,0.21440269,0.47659212,0.09531843,1.0
20,HOME AND KITCHEN II,2.781344,0.18542293,0.2373357,0.5562688,0.11125376,1.0
20,GROCERY II,5.9465785,0.39643857,0.6589762,1.1893157,0.23786314,1.0
20,PRODUCE,4.704502,0.31363347,0.44855022,0.94090044,0.18818009,1.0
9,HOME APPLIANCES,2.1913726,0.1460915,0.23186088,0.4382745,0.0876549,1.0
32,HOME AND KITCHEN I,3.0894024,0.20596017,0.26889977,0.6178805,0.123576105,1.0
1,HOME APPLIANCES,2.2441485,0.1496099,0.2033432,0.44882968,0.089765936,1.0
11,HOME APPLIANCES,3.056893,0.20379287,0.29920992,0.6113786,0.122275725,1.0
34,PREPARED FOODS,2.8308063,0.18872042,0.30949077,0.5661613,0.113232255,1.0
33,HOME AND KITCHEN I,4.140063,0.2760042,0.4666951,0.8280126,0.16560252,1.0
5,HOME AND KITCHEN II,4.2443695,0.28295797,0.39359367,0.8488739,0.16977479,1.0
8,BABY CARE,5.88416,0.39227733,0.70075554,1.176832,0.23536639,1.0
7,BOOKS,2.4195178,0.16130118,0.20401214,0.48390353,0.09678071,1.0
35,HOME AND KITCHEN I,2.2306342,0.14870895,0.19119674,0.44612688,0.089225374,1.0
26,HOME APPLIANCES,4.0903797,0.272692,0.38214606,0.818076,0.16361521,1.0
39,HOME APPLIANCES,2.6957972,0.17971982,0.31509525,0.5391595,0.107831895,1.0
29,HOME AND KITCHEN II,3.2528374,0.21685582,0.34320816,0.6505675,0.1301135,1.0
53,HOME AND KITCHEN II,2.5501544,0.1700103,0.2269933,0.51003087,0.102006175,1.0
4,HOME AND KITCHEN II,3.2309365,0.21539576,0.31663564,0.6461873,0.12923746,1.0
27,SEAFOOD,5.200678,0.34671184,0.4225859,1.0401355,0.20802711,1.0
19,HOME APPLIANCES,3.040839,0.2027226,0.31667498,0.60816777,0.12163355,1.0
20,AUTOMOTIVE,5.409333,0.36062223,0.48572683,1.0818667,0.21637335,1.0
15,BABY CARE,3.5271244,0.23514162,0.3124734,0.70542485,0.14108497,1.0
31,HOME AND KITCHEN II,3.0136614,0.20091076,0.24496694,0.6027323,0.12054646,1.0
16,AUTOMOTIVE,5.9960976,0.39973983,0.5142898,1.1992195,0.23984389,1.0
51,HOME AND KITCHEN I,2.1281717,0.14187811,0.2162997,0.42563432,0.08512687,1.0
25,MAGAZINES,3.326158,0.22174387,0.34039727,0.6652316,0.13304631,1.0
15,HARDWARE,5.229379,0.34862527,0.47106037,1.0458758,0.20917515,1.0
15,HOME APPLIANCES,2.6263242,0.17508827,0.25179604,0.5252648,0.10505296,1.0
40,HOME AND KITCHEN II,2.9598527,0.19732352,0.30959976,0.59197056,0.118394114,1.0
38,HOME AND KITCHEN II,3.8786883,0.25857922,0.35622638,0.77573764,0.15514754,1.0
54,HOME AND KITCHEN I,3.4721901,0.23147935,0.35814017,0.69443804,0.13888761,1.0
3,BABY CARE,2.8657882,0.19105254,0.28199694,0.5731576,0.114631526,1.0
53,SCHOOL AND OFFICE SUPPLIES,3.9272795,0.26181862,0.31295642,0.7854558,0.15709117,1.0
3,HOME AND KITCHEN II,3.2934458,0.21956305,0.3003825,0.65868914,0.13173783,1.0
4,BABY CARE,2.1402934,0.14268622,0.23961185,0.42805865,0.08561173,1.0
13,HARDWARE,3.6501665,0.24334444,0.36154827,0.73003334,0.14600667,1.0
30,HOME AND KITCHEN I,2.3166006,0.15444003,0.29557747,0.46332008,0.09266402,1.0
3,PREPARED FOODS,4.4067974,0.2937865,0.4984412,0.88135946,0.1762719,1.0
34,HOME AND KITCHEN II,3.186206,0.21241374,0.27399722,0.63724124,0.12744825,1.0
10,BABY CARE,3.191188,0.21274588,0.25742194,0.6382376,0.12764752,1.0
9,BABY CARE,4.453733,0.29691553,0.39019006,0.8907466,0.17814933,1.0
38,BABY CARE,4.3573437,0.29048958,0.38034874,0.8714688,0.17429376,1.0
3,SEAFOOD,4.3105774,0.2873718,0.5149442,0.86211544,0.1724231,1.0
10,HOME APPLIANCES,4.091579,0.27277192,0.48912936,0.81831574,0.16366315,1.0
32,SEAFOOD,6.0558996,0.40372664,0.5342944,1.21118,0.242236,1.0
2,BABY CARE,2.7592783,0.18395188,0.2966303,0.5518557,0.110371135,1.0
19,SCHOOL AND OFFICE SUPPLIES,0.6492725,0.043284833,0.12821898,0.1298545,0.0259709,0.0
49,AUTOMOTIVE,0.42478874,0.028319249,0.06040034,0.08495775,0.01699155,0.0
19,BEVERAGES,0.7222052,0.048147015,0.090326145,0.14444104,0.028888209,0.0
32,PREPARED FOODS,0.051861495,0.003457433,0.040898893,0.0103723,0.00207446,0.0
34,AUTOMOTIVE,0.15315624,0.010210415,0.03097492,0.030631246,0.006126249,0.0
34,HOME CARE,0.013805648,0.00092037657,0.0015666294,0.0027611298,0.000552226,0.0
8,BOOKS,1.1068285,0.07378856,0.1272397,0.22136569,0.044273138,0.0
48,BEVERAGES,0.4975459,0.033169728,0.098097816,0.09950918,0.019901836,0.0
54,BABY CARE,0.3648943,0.024326287,0.046243463,0.07297886,0.014595772,0.0
37,HOME APPLIANCES,1.1803705,0.07869136,0.1752054,0.23607409,0.047214817,0.0
29,SCHOOL AND OFFICE SUPPLIES,0.004021865,0.00026812433,0.004021865,0.000804373,0.00016087461,0.0
53,POULTRY,0.0,0.0,0.0,0.0,0.0,0.0
13,AUTOMOTIVE,0.010205349,0.0006803566,0.0047872625,0.0020410698,0.00040821396,0.0
13,HOME APPLIANCES,1.5034176,0.10022784,0.15503503,0.30068353,0.060136706,0.0
12,LADIESWEAR,0.0,0.0,0.0,0.0,0.0,0.0
37,BABY CARE,0.004559401,0.00030396006,0.0023175697,0.00091188017,0.00018237604,0.0
31,AUTOMOTIVE,0.18965228,0.012643485,0.049281634,0.037930455,0.0075860913,0.0
37,BOOKS,0.29342127,0.019561417,0.05151703,0.058684252,0.01173685,0.0
28,SEAFOOD,0.09850309,0.006566873,0.026863303,0.019700618,0.0039401236,0.0
39,BEVERAGES,0.8414561,0.056097075,0.10430464,0.16829123,0.033658247,0.0
29,BEAUTY,0.30976766,0.020651178,0.07720146,0.061953537,0.012390708,0.0
14,HOME AND KITCHEN II,1.8094891,0.12063261,0.16256115,0.36189783,0.07237957,0.0
53,MAGAZINES,0.0351801,0.0023453399,0.019107394,0.0070360196,0.001407204,0.0
28,HOME AND KITCHEN I,1.3046834,0.0869789,0.15715703,0.26093668,0.052187335,0.0
4,HOME CARE,1.6009624,0.106730826,0.24012628,0.3201925,0.0640385,0.0
14,LADIESWEAR,0.011253082,0.0007502055,0.0011613572,0.0022506164,0.0004501233,0.0
